rentree_scolaire;departement;numero_lycee;secteur;terminales_g;terminales_g_filles;terminales_g_garcons;terminales_sti2d;terminales_sti2d_filles;terminales_sti2d_garcons;terminales_stl;terminales_stl_filles;terminales_stl_garcons;terminales_stmg;terminales_stmg_filles;terminales_stmg_garcons;terminales_st2s;terminales_st2s_filles;terminales_st2s_garcons;terminales_std2a;terminales_std2a_filles;terminales_std2a_garcons;terminales_sthr;terminales_tmd
2020;PAS-DE-CALAIS;0622199D;PRIVE;0;0;0;0;0;0;4;2;2;5;1;4;14;12;2;28;25;3;0;0
2020;PAS-DE-CALAIS;0620166U;PUBLIC;195;119;76;26;1;25;0;0;0;85;51;34;0;0;0;0;0;0;0;0
2020;PAS-DE-CALAIS;0623915U;PUBLIC;241;150;91;0;0;0;0;0;0;69;35;34;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770918E;PUBLIC;145;86;59;0;0;0;23;14;9;43;22;21;50;42;8;0;0;0;0;0
2020;SEINE-ET-MARNE;0772230F;PUBLIC;215;116;99;0;0;0;0;0;0;65;36;29;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772275E;PRIVE;181;102;79;19;1;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772292Y;PUBLIC;270;158;112;61;4;57;0;0;0;65;38;27;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772332S;PUBLIC;165;105;60;0;0;0;0;0;0;32;21;11;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770920G;PUBLIC;18;6;12;67;2;65;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772223Y;PUBLIC;132;69;63;0;0;0;0;0;0;46;19;27;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770922J;PUBLIC;325;181;144;58;3;55;0;0;0;91;58;33;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771171E;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771720B;PRIVE;87;40;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772276F;PUBLIC;131;68;63;0;0;0;0;0;0;46;15;31;47;42;5;0;0;0;0;0
2020;SEINE-ET-MARNE;0772127U;PUBLIC;167;88;79;0;0;0;0;0;0;70;42;28;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771658J;PUBLIC;0;0;0;12;4;8;0;0;0;0;0;0;0;0;0;35;31;4;11;0
2020;SEINE-ET-MARNE;0770924L;PUBLIC;255;142;113;31;1;30;0;0;0;70;42;28;45;36;9;0;0;0;0;0
2020;SEINE-ET-MARNE;0771027Y;PUBLIC;192;103;89;40;3;37;0;0;0;57;29;28;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772751X;PUBLIC;101;56;45;30;1;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770926N;PUBLIC;330;200;130;0;0;0;0;0;0;63;35;28;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770927P;PUBLIC;359;203;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771200L;PRIVE;0;0;0;0;0;0;0;0;0;21;11;10;14;13;1;0;0;0;0;0
2020;SEINE-ET-MARNE;0771232W;PRIVE;100;37;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772602K;PRIVE;100;64;36;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772685A;PUBLIC;157;100;57;0;0;0;0;0;0;52;24;28;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771237B;PRIVE;236;127;109;0;0;0;16;5;11;40;17;23;16;11;5;0;0;0;0;0
2020;SEINE-ET-MARNE;0771512A;PUBLIC;233;141;92;0;0;0;0;0;0;86;46;40;47;34;13;0;0;0;0;0
2020;SEINE-ET-MARNE;0770943G;PUBLIC;0;0;0;22;5;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771663P;PUBLIC;113;62;51;0;0;0;19;10;9;46;17;29;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772294A;PUBLIC;144;80;64;0;0;0;37;27;10;56;21;35;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772228D;PUBLIC;155;80;75;0;0;0;0;0;0;58;33;25;35;29;6;0;0;0;0;0
2020;SEINE-ET-MARNE;0770930T;PUBLIC;248;158;90;0;0;0;15;9;6;72;37;35;36;34;2;0;0;0;0;0
2020;SEINE-ET-MARNE;0770931U;PUBLIC;250;136;114;82;4;78;0;0;0;90;49;41;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771246L;PRIVE;292;178;114;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772153X;PRIVE;0;0;0;0;0;0;0;0;0;41;20;21;30;25;5;0;0;0;0;0
2020;SEINE-ET-MARNE;0772229E;PUBLIC;281;177;104;0;0;0;0;0;0;71;20;51;52;45;7;0;0;0;0;0
2020;SEINE-ET-MARNE;0770933W;PUBLIC;140;81;59;0;0;0;0;0;0;34;22;12;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770934X;PUBLIC;57;40;17;25;1;24;0;0;0;35;19;16;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771238C;PRIVE;285;174;111;0;0;0;0;0;0;62;33;29;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771996B;PUBLIC;332;198;134;0;0;0;0;0;0;135;54;81;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772296C;PUBLIC;208;117;91;72;6;66;0;0;0;77;41;36;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770938B;PUBLIC;240;149;91;36;2;34;0;0;0;0;0;0;0;0;0;34;29;5;0;0
2020;SEINE-ET-MARNE;0772312V;PUBLIC;0;0;0;0;0;0;0;0;0;44;24;20;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772277G;PUBLIC;111;76;35;0;0;0;0;0;0;46;20;26;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770940D;PUBLIC;181;110;71;0;0;0;0;0;0;64;32;32;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771940R;PUBLIC;122;56;66;37;1;36;0;0;0;38;23;15;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772225A;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;24;23;1;0;0;0;0;0
2020;SEINE-ET-MARNE;0772324H;PRIVE;134;67;67;20;1;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772243V;PUBLIC;255;126;129;0;0;0;13;6;7;69;32;37;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0770942F;PUBLIC;157;95;62;0;0;0;0;0;0;58;28;30;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771336J;PUBLIC;72;43;29;40;8;32;0;0;0;0;0;0;57;51;6;0;0;0;0;0
2020;SEINE-ET-MARNE;0772290W;PRIVE;64;32;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0771763Y;PUBLIC;277;156;121;0;0;0;0;0;0;100;50;50;34;32;2;0;0;0;0;0
2020;SEINE-ET-MARNE;0772295B;PUBLIC;165;87;78;0;0;0;6;2;4;30;15;15;27;19;8;0;0;0;0;0
2020;SEINE-ET-MARNE;0772840U;PRIVE;20;11;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772188K;PUBLIC;171;94;77;0;0;0;0;0;0;48;30;18;59;48;11;0;0;0;0;0
2020;SEINE-ET-MARNE;0772244W;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0
2020;SEINE-ET-MARNE;0772688D;PUBLIC;267;158;109;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0
2020;SEINE-ET-MARNE;0772737G;PUBLIC;69;39;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772120L;PUBLIC;108;56;52;0;0;0;0;0;0;41;20;21;35;32;3;0;0;0;0;0
2020;SEINE-ET-MARNE;0772342C;PUBLIC;172;93;79;60;3;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-ET-MARNE;0772310T;PUBLIC;168;107;61;0;0;0;0;0;0;35;16;19;63;55;8;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930116W;PUBLIC;154;100;54;0;0;0;14;6;8;74;36;38;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930117X;PUBLIC;164;89;75;66;4;62;0;0;0;102;59;43;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931024H;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932110N;PRIVE;21;8;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930833A;PUBLIC;357;218;139;0;0;0;0;0;0;98;46;52;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930834B;PUBLIC;243;131;112;60;3;57;0;0;0;70;41;29;66;60;6;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930961P;PRIVE;175;94;81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931026K;PRIVE;0;0;0;0;0;0;0;0;0;15;9;6;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930936M;PRIVE;49;26;23;0;0;0;0;0;0;11;5;6;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932119Y;PUBLIC;133;72;61;29;7;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930962R;PRIVE;76;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931613Y;PUBLIC;224;112;112;0;0;0;0;0;0;101;44;57;34;32;2;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932123C;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930118Y;PUBLIC;289;153;136;0;0;0;0;0;0;95;40;55;39;29;10;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930933J;PRIVE;38;22;16;0;0;0;0;0;0;0;0;0;10;8;2;30;25;5;0;0
2020;SEINE-SAINT-DENIS;0932282A;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932026X;PUBLIC;119;69;50;0;0;0;0;0;0;83;46;37;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930119Z;PUBLIC;234;140;94;0;0;0;0;0;0;103;58;45;34;29;5;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932229T;PUBLIC;34;7;27;23;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932619S;PRIVE;94;41;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932126F;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0
2020;SEINE-SAINT-DENIS;0932618R;PRIVE;0;0;0;20;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930120A;PUBLIC;279;166;113;0;0;0;0;0;0;93;49;44;41;39;2;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931735F;PUBLIC;0;0;0;0;0;0;0;0;0;22;9;13;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931272C;PUBLIC;244;141;103;49;4;45;0;0;0;59;27;32;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931464L;PRIVE;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930128J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931430Z;PUBLIC;184;99;85;0;0;0;0;0;0;72;34;38;34;31;3;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931738J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930831Y;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932034F;PUBLIC;260;140;120;0;0;0;0;0;0;91;36;55;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932118X;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;37;35;2;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932577W;PUBLIC;195;123;72;0;0;0;0;0;0;30;16;14;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930830X;PUBLIC;293;178;115;0;0;0;0;0;0;65;31;34;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931812P;PRIVE;124;55;69;0;0;0;0;0;0;31;15;16;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932222K;PUBLIC;0;0;0;40;2;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932303Y;PRIVE;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932073Y;PUBLIC;166;85;81;0;0;0;0;0;0;34;18;16;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930136T;PUBLIC;48;26;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931813R;PRIVE;44;16;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931585T;PUBLIC;299;164;135;0;0;0;0;0;0;69;35;34;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932120Z;PUBLIC;0;0;0;0;0;0;0;0;0;60;39;21;71;66;5;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930121B;PUBLIC;238;146;92;0;0;0;0;0;0;97;43;54;73;56;17;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930122C;PUBLIC;114;46;68;39;2;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930965U;PRIVE;108;59;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931796X;PRIVE;0;0;0;12;4;8;0;0;0;24;15;9;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932116V;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;50;20;0;0
2020;SEINE-SAINT-DENIS;0932291K;PUBLIC;58;34;24;14;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931565W;PUBLIC;191;118;73;0;0;0;0;0;0;95;49;46;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932036H;PRIVE;175;101;74;32;2;30;0;0;0;51;31;20;19;15;4;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932047V;PUBLIC;186;108;78;32;4;28;0;0;0;66;40;26;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932638M;PUBLIC;158;109;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930123D;PUBLIC;190;115;75;0;0;0;0;0;0;67;32;35;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930133P;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930124E;PUBLIC;140;75;65;0;0;0;0;0;0;87;34;53;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930135S;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932117W;PUBLIC;63;28;35;42;1;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932653D;PRIVE;53;25;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932267J;PUBLIC;0;0;0;0;0;0;24;12;12;0;0;0;30;27;3;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931739K;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932031C;PUBLIC;166;99;67;0;0;0;0;0;0;77;31;46;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930125F;PUBLIC;212;125;87;79;13;66;44;33;11;95;63;32;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930138V;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931797Y;PRIVE;128;64;64;47;5;42;0;0;0;36;29;7;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932121A;PUBLIC;120;76;44;0;0;0;0;0;0;68;34;34;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932667U;PUBLIC;135;83;52;0;0;0;0;0;0;0;0;0;78;70;8;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930126G;PUBLIC;167;75;92;0;0;0;0;0;0;82;44;38;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932074Z;PUBLIC;40;21;19;20;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932048W;PUBLIC;169;90;79;0;0;0;16;5;11;84;46;38;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932030B;PUBLIC;225;143;82;0;0;0;0;0;0;67;36;31;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932654E;PRIVE;38;24;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932046U;PUBLIC;154;94;60;0;0;0;0;0;0;60;38;22;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931799A;PRIVE;141;92;49;0;0;0;0;0;0;26;15;11;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930127H;PUBLIC;300;155;145;0;0;0;0;0;0;95;41;54;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0930974D;PRIVE;201;116;85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932221J;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;29;26;3;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0931584S;PUBLIC;228;129;99;64;3;61;0;0;0;106;65;41;0;0;0;0;0;0;0;0
2020;SEINE-SAINT-DENIS;0932260B;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940126B;PUBLIC;129;70;59;46;2;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941909P;PRIVE;28;16;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940580V;PUBLIC;227;116;111;74;6;68;23;12;11;78;44;34;34;30;4;0;0;0;0;0
2020;VAL-DE-MARNE;0940112L;PUBLIC;166;82;84;0;0;0;19;6;13;0;0;0;48;35;13;0;0;0;0;0
2020;VAL-DE-MARNE;0940113M;PUBLIC;73;34;39;30;0;30;0;0;0;66;39;27;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940132H;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941951K;PUBLIC;150;88;62;0;0;0;0;0;0;74;37;37;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941877E;PRIVE;147;86;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941974K;PUBLIC;141;58;83;0;0;0;0;0;0;48;21;27;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941470M;PUBLIC;237;146;91;30;5;25;0;0;0;85;42;43;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0942269F;PUBLIC;83;47;36;0;0;0;0;0;0;32;19;13;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940141T;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940885B;PRIVE;120;63;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940114N;PUBLIC;169;100;69;0;0;0;0;0;0;62;34;28;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941018W;PUBLIC;30;8;22;45;0;45;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941413A;PUBLIC;213;129;84;0;0;0;0;0;0;87;47;40;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941711Z;PRIVE;37;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941930M;PUBLIC;147;87;60;0;0;0;0;0;0;90;41;49;69;65;4;0;0;0;0;0
2020;VAL-DE-MARNE;0941943B;PRIVE;24;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0942354Y;PRIVE;119;65;54;0;0;0;0;0;0;42;16;26;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941347D;PUBLIC;183;114;69;0;0;0;0;0;0;52;31;21;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941301D;PUBLIC;256;138;118;0;0;0;0;0;0;87;44;43;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940115P;PUBLIC;252;153;99;0;0;0;0;0;0;96;54;42;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941972H;PUBLIC;0;0;0;0;0;0;24;13;11;0;0;0;46;45;1;0;0;0;0;0
2020;VAL-DE-MARNE;0941474S;PUBLIC;220;129;91;0;0;0;0;0;0;90;46;44;34;30;4;0;0;0;0;0
2020;VAL-DE-MARNE;0940119U;PUBLIC;205;111;94;0;0;0;0;0;0;50;22;28;27;21;6;0;0;0;0;0
2020;VAL-DE-MARNE;0940742W;PUBLIC;286;167;119;0;0;0;0;0;0;92;43;49;57;50;7;0;0;0;0;0
2020;VAL-DE-MARNE;0940116R;PUBLIC;299;169;130;0;0;0;0;0;0;68;32;36;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940117S;PUBLIC;229;117;112;0;0;0;0;0;0;28;13;15;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940118T;PUBLIC;57;13;44;58;6;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940137N;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940880W;PRIVE;195;104;91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940881X;PRIVE;123;73;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940138P;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940882Y;PRIVE;12;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940120V;PUBLIC;338;190;148;0;0;0;0;0;0;35;11;24;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940121W;PUBLIC;249;111;138;0;0;0;73;36;37;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940122X;PUBLIC;188;104;84;0;0;0;0;0;0;48;18;30;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940585A;PUBLIC;71;44;27;30;3;27;0;0;0;30;14;16;0;0;0;23;19;4;0;0
2020;VAL-DE-MARNE;0940878U;PRIVE;204;108;96;0;0;0;0;0;0;77;34;43;26;18;8;0;0;0;0;0
2020;VAL-DE-MARNE;0940891H;PRIVE;129;80;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941918Z;PUBLIC;267;152;115;49;2;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0942130E;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0
2020;VAL-DE-MARNE;0940123Y;PUBLIC;330;187;143;0;0;0;0;0;0;128;65;63;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0942376X;PRIVE;11;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0942443V;PRIVE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940743X;PUBLIC;195;114;81;0;0;0;0;0;0;60;34;26;26;25;1;0;0;0;0;0
2020;VAL-DE-MARNE;0941952L;PUBLIC;122;69;53;15;5;10;0;0;0;55;28;27;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940124Z;PUBLIC;333;171;162;0;0;0;0;0;0;45;22;23;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940821G;PRIVE;30;15;15;0;0;0;18;7;11;38;18;20;19;12;7;0;0;0;0;0
2020;VAL-DE-MARNE;0940822H;PRIVE;74;37;37;36;6;30;0;0;0;0;0;0;0;0;0;53;45;8;0;0
2020;VAL-DE-MARNE;0940877T;PRIVE;120;64;56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0940129E;PUBLIC;225;143;82;44;5;39;0;0;0;128;60;68;0;0;0;0;0;0;0;0
2020;VAL-DE-MARNE;0941294W;PUBLIC;115;55;60;59;12;47;0;0;0;0;0;0;0;0;0;45;28;17;0;0
2020;VAL-DE-MARNE;0941719H;PRIVE;68;37;31;0;0;0;0;0;0;15;8;7;0;0;0;0;0;0;0;0
2020;PARIS;0750673Z;PUBLIC;187;97;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;PARIS;0750674A;PUBLIC;0;0;0;0;0;0;0;0;0;91;55;36;0;0;0;0;0;0;0;0
2020;PARIS;0753883N;PRIVE;102;59;43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;PARIS;0753885R;PRIVE;215;125;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;PARIS;0753887T;PRIVE;151;84;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;PARIS;0750558Z;PUBLIC;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020;PARIS;0750675B;PUBLIC;264;146;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
